,label_encoded,BrainSpinalcordcervicalc1_GTExTPM,KidneyMedulla_GTExTPM,KidneyCortex_GTExTPM,HeartLeftVentricle_GTExTPM,HeartAtrialAppendage_GTExTPM,FallopianTube_GTExTPM,EsophagusMuscularis_GTExTPM,Liver_GTExTPM,EsophagusMucosa_GTExTPM,ColonTransverse_GTExTPM,ColonSigmoid_GTExTPM,CervixEndocervix_GTExTPM,CervixEctocervix_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,EsophagusGastroesophagealJunction_GTExTPM,BreastMammaryTissue_GTExTPM,Lung_GTExTPM,MuscleSkeletal_GTExTPM,Vagina_GTExTPM,Uterus_GTExTPM,Thyroid_GTExTPM,Testis_GTExTPM,Stomach_GTExTPM,Spleen_GTExTPM,MinorSalivaryGland_GTExTPM,SmallIntestineTerminalIleum_GTExTPM,SkinNotSunExposedSuprapubic_GTExTPM,Prostate_GTExTPM,Pituitary_GTExTPM,Pancreas_GTExTPM,Ovary_GTExTPM,NerveTibial_GTExTPM,SkinSunExposedLowerleg_GTExTPM,BrainSubstantianigra_GTExTPM,BrainPutamenbasalganglia_GTExTPM,WholeBlood_GTExTPM,AdiposeVisceralOmentum_GTExTPM,AdrenalGland_GTExTPM,ArteryAorta_GTExTPM,ArteryCoronary_GTExTPM,ArteryTibial_GTExTPM,Bladder_GTExTPM,BrainAmygdala_GTExTPM,BrainAnteriorcingulatecortexBA24_GTExTPM,AdiposeSubcutaneous_GTExTPM,BrainCerebellarHemisphere_GTExTPM,BrainCerebellum_GTExTPM,BrainCortex_GTExTPM,BrainFrontalCortexBA9_GTExTPM,BrainHippocampus_GTExTPM,BrainHypothalamus_GTExTPM,BrainNucleusaccumbensbasalganglia_GTExTPM,BrainCaudatebasalganglia_GTExTPM,GDI_Phred,gene_damage_index_score,Effect_SBP_Median,Effect_PP_Median,Effect_DBP_Median,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,ExomiserScore_IncreasedBP_MultiHPOTerms,ExomiserScore_DecreasedBP_MultiHPOTerms,SDI_essentiality,RVIS_genic_intolerance
BrainFrontalCortexBA9_GTExTPM,-0.08808530720440094,0.9182607125284874,0.7417068152640129,0.8951114396674046,0.6815387718765313,0.0034899931565208274,0.3973386235573356,0.5290029370117273,0.6238543157194781,0.26273625524328836,0.6434707122303762,0.5427253866126384,0.5447335266724729,0.5374427379352621,0.6258313797796751,0.49429413654672916,0.4844881739120544,0.45773425366222403,0.3631525671225644,0.3499674295875301,0.32240130525641003,0.44416913158559623,0.47295751812714915,0.6114100537893176,0.6428652318689583,0.6758758907444874,0.4356687870469699,0.6488692147395059,0.27516040327968744,0.3374295507120713,0.4572625942886272,0.5226360679740604,0.5713070957044848,0.3266710123636479,0.257394249552547,0.820285782413518,0.8217811169487113,0.11420097537329264,0.36908012843745475,0.7211341848840573,0.23342939993593811,0.3788077397471938,0.22654308937482612,0.4756447032026569,0.8567802437637455,0.9590532145667443,0.47263556788310107,0.8969619164759531,0.9057164340183034,0.9890889933206882,1.0,0.9311731018020863,0.9107113472460999,0.8375567718341894,0.8354012600272812,-0.09338430978981488,-0.059665835598421806,0.03355877122626958,-0.004134042919213546,-0.06743567516038117,0.09005809642281236,0.02871368955207964,0.3597939021647389,0.04586265278999182,0.0018619021872411951,0.29098337242469297,-0.09858642845984025
BrainHippocampus_GTExTPM,-0.12201838825333487,0.960619444893469,0.5446844401476472,0.8532068426157572,0.4901931165651342,0.001251682859257785,0.35927291225782415,0.41067574768585136,0.8333885250736817,0.20949158788972214,0.5351046991263989,0.44792043543699966,0.4825214034230395,0.5240236332788719,0.4145453606466433,0.3605558745196757,0.38327190881994516,0.4699258646078777,0.36269437059895854,0.29208985289912354,0.3057938409940611,0.3702595828904897,0.39305604907671204,0.5808698383167374,0.48422393556530363,0.7893140210987291,0.33656542456762883,0.5398447337982638,0.30497735920859126,0.2931087449124349,0.40321803182832655,0.35943739887981324,0.5896563318040503,0.29655205313431116,0.2729831793503218,0.9599576418881386,0.9585105130192126,0.12937797817263083,0.3687552646657921,0.8991937475947775,0.23071876828784046,0.3767199903143629,0.21450126406195555,0.40165646603930577,0.9777760802015818,0.9870940293892104,0.49096575093934247,0.817492136995253,0.8830427301680606,0.9599653597167304,0.9311731018020863,1.0,0.9863379959372633,0.9610027637445576,0.9628704531403087,-0.040706896463879504,-0.03506509103913414,0.03773144011361063,0.0006813743234855859,-0.07547881736643543,0.05056765563141675,-0.019466598436807973,0.3860870049145728,0.054304094621292424,0.019479028661372737,0.30245124875466994,-0.07300766445364695
BrainHypothalamus_GTExTPM,-0.10101295769373908,0.9505947381673485,0.5204661299669158,0.8512760164528279,0.4614477840599223,0.0009639525417464096,0.3282161601570222,0.36541955185710134,0.835138973487169,0.17847202221939285,0.48898543827218066,0.40966752723255645,0.4488935976649336,0.4914040907674608,0.4074662116834849,0.3431737014334119,0.34202816848975137,0.4436786755350233,0.33581207497898363,0.23188618579719578,0.270397407412744,0.3342001294488579,0.34935098327068403,0.5445062387708844,0.4491716440138576,0.7810802461100971,0.28593011082879416,0.49785524998661296,0.2795824205355121,0.2521459289823267,0.36338199570350976,0.328252034685998,0.5802021354639015,0.26187470782769523,0.2477042028302354,0.9756811105273746,0.9649750054683384,0.1065104094542351,0.3420119324445755,0.9218412467292333,0.19692426095984938,0.34235870469378954,0.18345040474958024,0.3698312267214829,0.9787934583699163,0.9769457777032294,0.47052341021200755,0.7776585296634047,0.8539316689885175,0.9384096653186533,0.9107113472460999,0.9863379959372633,1.0,0.970777204867085,0.9670841491511581,-0.03205020960839734,-0.02720259517916596,0.04071805184313485,0.0009961573931679094,-0.07425172696798776,0.04030714368233058,-0.02920728692030109,0.3684167632841533,0.03736110673633256,0.005986564048524333,0.28715556048817253,-0.06523707569339152
BrainNucleusaccumbensbasalganglia_GTExTPM,-0.11021739208637191,0.891771343488558,0.38262890524534804,0.7805472818925837,0.2970344748134275,-0.0011579981185912203,0.22465464937358373,0.23167430693221727,0.889013751177685,0.11802177045377042,0.3860392608398252,0.27658740015340005,0.3558820646044778,0.4111778409585057,0.24753551001155866,0.21724273791268317,0.21058943600967575,0.37085156920909007,0.265026250866343,0.15051576514156997,0.2009124811397041,0.21916323711449762,0.27747481850275146,0.47091694311991344,0.2946664754151363,0.7656800421884911,0.21518472466635002,0.4340706467876221,0.2505106764442977,0.15543384313786812,0.264268772471263,0.21718857335594166,0.5027782341561643,0.1674812808408534,0.22006433008022597,0.9908066308805363,0.9963914060560135,0.04370173974602906,0.2634178215023499,0.9714665218777411,0.12714396303055092,0.2582497881897322,0.09823738384833033,0.24696549103096646,0.9880083994351561,0.9377066734608877,0.3946180375512152,0.7124583020067529,0.8017081870689657,0.8731954702340663,0.8375567718341894,0.9610027637445576,0.970777204867085,1.0,0.9968846856031329,-0.008777969801773502,-0.013756254661357527,0.047318255597024426,0.026132519875491825,-0.0725482658326275,0.03420756450993404,-0.025529489643265357,0.40263303087178065,0.030677294834762746,-8.386964496033479e-05,0.30965485635101647,-0.05371723005962311
BrainCaudatebasalganglia_GTExTPM,-0.11835162430776718,0.8921872133137487,0.3757053223753441,0.7722016055920844,0.2975996700681867,-0.0014146107519282239,0.23012635096396555,0.23785156223779358,0.8998679682304482,0.11915867629305117,0.3805704750643868,0.277144881766766,0.36114043658846845,0.41859243366369414,0.23956910331996664,0.21676217804382464,0.2165741924368713,0.37590425114220755,0.2707722858458728,0.15149640379382343,0.20898439400361224,0.22229307773403148,0.2775110292957319,0.4631417653083834,0.29213659659458996,0.7626676958115907,0.21201820686789702,0.4248317826084541,0.25721005029663885,0.16183075331238947,0.2662412670962229,0.20933826435653113,0.5031438810495757,0.17459815038446314,0.22516680333682887,0.9882745426859897,0.9989885169462188,0.05330769396790161,0.27229542590709976,0.964188019462472,0.14028179335791077,0.26989663147708504,0.10978340962721064,0.25294242588695204,0.9902536565497584,0.9388075164690998,0.40064425005795845,0.7131422636448571,0.8024394419704339,0.8767876870370055,0.8354012600272812,0.9628704531403087,0.9670841491511581,0.9968846856031329,1.0,-0.008082495286423207,-0.014347508788248557,0.04654673474278822,0.024013199451950778,-0.07438572610109444,0.03248475917035756,-0.03025499392989216,0.39726934202055253,0.044005355754321455,0.011918520008298641,0.30433553861104773,-0.047041090832590476
GDI_Phred,0.03452443584619851,-0.0483910723883571,-0.10064255545796075,-0.057228802564823565,-0.09163820522222213,0.0362656945921665,-0.08441675920835694,-0.11568686089317651,0.04345708016649627,0.018301573951656498,-0.12665936163955138,-0.12211491511724096,-0.10114690654677783,-0.09345108193931621,-0.10526253633420456,-0.14354165239062372,-0.10679990932299817,-0.0613039952138727,-0.05857643546770168,-0.114665518075576,-0.03296700233539009,-0.10645752836029651,-0.08983560358190885,-0.04783509349154995,-0.12191773685267027,-0.016597160665668836,-0.09379436914395453,-0.0942730247348911,0.03700688568905969,-0.08929659130933697,-0.10250178477555254,-0.10858693316490094,-0.0710889650460137,-0.0763387794573458,0.055044055094467595,0.008182921807502824,-0.0018774928957902188,-0.0159014693103019,-0.0579161615666458,0.01706122535320115,-0.04144306172432612,-0.057308159935423944,-0.050473814321460156,-0.10112921967728034,-0.010713345196920654,-0.05602238345576077,-0.052346731713628886,-0.07201486559661369,-0.05617872671193897,-0.07748749978649626,-0.09338430978981488,-0.040706896463879504,-0.03205020960839734,-0.008777969801773502,-0.008082495286423207,1.0,0.8488449849364822,-0.053244454527927955,-0.028949666321992366,-0.06360888369402054,-0.10623172007204403,-0.149428807231576,-0.005815090597128279,-0.07700353778711588,-0.07288482206749824,-0.012822343263477415,0.2464499453105721
gene_damage_index_score,0.1080606604696786,-0.03950679851218303,-0.060856971056112874,-0.04154635364190749,-0.05283192616146207,0.009229616131654163,-0.06287679793299308,-0.08030681884175953,0.008398746314696889,0.01778599241682492,-0.08441262642028242,-0.08550117547012334,-0.07136724728166435,-0.06726401370966546,-0.058334973984902026,-0.08521380216547686,-0.07606490834608375,-0.05116653719644187,-0.05057350441184038,-0.0726464011158306,-0.023993360860027825,-0.07709230869707394,-0.06356598302995418,-0.04063132348933121,-0.07585064539856816,-0.02783049312100639,-0.06018297105242771,-0.06885240140364564,0.02470757865094783,-0.06450705018603944,-0.07282892789142698,-0.05913854273143631,-0.05325706588767643,-0.058914613757127705,0.03837926787670843,-0.005145339347400677,-0.011103869365745969,-0.01235340250934872,-0.0481044941473662,-0.00012752924154574015,-0.037107449564475085,-0.04819607157403329,-0.041838783670692804,-0.0707937684117855,-0.016512231255183824,-0.040551980839165974,-0.04755894839532912,-0.056781948773578866,-0.05122085817505731,-0.054441497771741676,-0.059665835598421806,-0.03506509103913414,-0.02720259517916596,-0.013756254661357527,-0.014347508788248557,0.8488449849364822,1.0,-0.023331114672970416,-0.025840879931482347,-0.030113305351827567,-0.1109956799730231,-0.10908101269283556,-0.025609810753486215,-0.06556855658218688,-0.07737335108637101,-0.02367466703802575,0.21430399043274906
Effect_SBP_Median,0.06176840331977978,0.017936229876300648,0.007239526169803727,0.033087131935377906,0.026427798447649305,-0.4216795818708863,-0.05695845480390767,0.042964661354308625,0.043866070932461414,-0.04968058354078045,-0.037801820599633815,0.011111082290756146,-0.10142651137680717,-0.056642374372956945,-0.05500778838310417,-0.05826446073038449,0.030893119443978722,-0.02535966823440147,-0.010233202764921815,-0.0518191256509725,-0.030045414476687425,-0.08145527813643852,-0.022960011790057196,-0.030908448882536053,-0.03735769769913217,-0.0015903543067782825,-0.043113776685251216,-0.048336521437346854,-0.008496576296060637,-0.05085013953275402,-0.03416583685056352,-0.1617478172839298,-0.10651449569680678,-0.03745498565370695,-0.012166403127472181,0.042484818743859884,0.047325181939408226,-0.00443325512470401,-0.006626269301686593,0.044085222315014744,-0.0004108687346808164,0.0042270867989924014,-0.0030602786144442815,-0.02411764959056145,0.04275721836468453,0.041341876094135074,-0.005530379853483325,-0.0021812323343814413,-0.0015875198852446147,0.028771051949436494,0.03355877122626958,0.03773144011361063,0.04071805184313485,0.047318255597024426,0.04654673474278822,-0.053244454527927955,-0.023331114672970416,1.0,0.7524002033375342,0.6834136310656368,-0.06036656320717151,-0.0025757078392087906,0.050034087408955145,-0.07589269225399842,-0.07113053107662394,0.020836755598466882,0.012116270274776991
Effect_PP_Median,0.011915546873976545,-0.01781650814718152,-0.007571856149517937,0.020518874192174463,0.0076019743049141365,-0.26360243470260514,-0.05372292558113148,0.029812735064566245,0.002634165604923274,0.012709978014631557,-0.059368713384994005,-0.015907614131465013,-0.08642818344838112,-0.04738386506660048,-0.0555867742738501,-0.06498439050858326,0.01789656502453836,-0.024760035029821655,-0.0117954900903507,-0.016771134486685154,0.0038733012225915923,-0.07417026768186637,-0.018851404426949065,-0.10575235472594194,-0.06424473191385208,-0.013905221455821756,-0.05021235169909097,-0.0676129893923711,0.04575152087029924,-0.05511609236715387,-0.06662559472878313,-0.14396191196627556,-0.08823459872664094,-0.04740111275099278,0.04836652593102661,0.019665841621995965,0.02423919150717176,-0.003000397650180166,-0.002363354069788763,0.03092538934665417,-0.01002175572839361,-0.017070169266799346,-0.011947552457521054,-0.0218882047540396,0.019503845335967808,0.009646832472399778,-0.007601570373950199,-0.04005750927363302,-0.03619172332558687,-0.006098893224918682,-0.004134042919213546,0.0006813743234855859,0.0009961573931679094,0.026132519875491825,0.024013199451950778,-0.028949666321992366,-0.025840879931482347,0.7524002033375342,1.0,0.27706362696865555,0.020749543110532002,0.02052282680248359,0.08894757174711419,-0.043534452002147436,-0.022315388662264967,0.06442441658114595,-0.028589397414633025
Effect_DBP_Median,0.02107282668718984,-0.08040559577505636,-0.04253853688876938,-0.060205137244354855,-0.02257333714291724,-0.4281421689300942,-0.09738720568926024,-0.04084400164598159,-0.03175884058596098,-0.10141403012108237,-0.09115237866559482,-0.06715371989782079,-0.16416610218554262,-0.13171177171912674,-0.08900688401439384,-0.11672065123278615,-0.04644879702074365,-0.08826114736744158,-0.06320171973707746,-0.07964131722549908,-0.09092784096596172,-0.12381320995970005,-0.059708294126056424,-0.10522497854662768,-0.059693616854041356,-0.10204747078976309,-0.0836380371710947,-0.0667932189083759,-0.08427150556144561,-0.0650322825710829,-0.08597210504758702,-0.1509115713237686,-0.16933377951495485,-0.06987788062714512,-0.0884206174786056,-0.07297690104044946,-0.07298302643966556,-0.04141465457833617,-0.06277900980416903,-0.06956452003636,-0.059904015260189264,-0.06359556204776606,-0.043862645023723286,-0.08013007786126976,-0.0745954476967371,-0.07223159148569991,-0.07568694341852387,-0.07458668215989979,-0.08307601747247792,-0.0737231070321829,-0.06743567516038117,-0.07547881736643543,-0.07425172696798776,-0.0725482658326275,-0.07438572610109444,-0.06360888369402054,-0.030113305351827567,0.6834136310656368,0.27706362696865555,1.0,-0.14785083400064492,-0.06570608238560323,-0.05774932720847088,-0.09556235811781069,-0.14276630728799522,-0.07774014304082895,0.008176815182270399
HIPred_haploinsufficiency,-0.40677939898788296,0.06065659441042486,0.08377017993083098,0.04889719688647664,0.012914813759531012,-0.06373045585147878,0.1574861568213442,0.1489714098197524,-0.030166506310639697,0.16265389385428622,0.11945064072308327,0.12862718811517201,0.2050316188505986,0.18140891443754367,0.07325624632012163,0.14465489243443955,0.14691736452896975,0.15224746691430938,0.15030601896792853,0.010371609365464251,0.1774870470411744,0.18748553129649648,0.15986747788823602,0.023161567534804896,0.09562781572083326,0.11717373979908231,0.15786815659686862,0.124270450933747,0.1550922669259533,0.14690571992369933,0.15187974766559967,0.10763845645656368,0.13309337594137596,0.1415886773992157,0.15943929589753936,0.01371491318221482,0.023465977187582924,0.12010941244246401,0.14466161317080983,0.019637446817336368,0.1538825743933488,0.14076162019951666,0.134749823877605,0.15428351916919036,0.026335494423453586,0.05747656401518667,0.14607128347702675,0.09993850732512319,0.10127376694260048,0.08315552377211537,0.09005809642281236,0.05056765563141675,0.04030714368233058,0.03420756450993404,0.03248475917035756,-0.10623172007204403,-0.1109956799730231,-0.06036656320717151,0.020749543110532002,-0.14785083400064492,1.0,0.657791959090929,0.3459580636255754,0.04525280915205411,0.08713727298291693,0.3894084072773811,-0.5091684448844462
pLI_exac,-0.1423573420459094,-0.043432213890988246,-0.00591121901333621,-0.04750954214435673,-0.06501276739250508,-0.050849211191205494,-0.0019310337834866278,-0.027352633808375718,-0.061039308656080205,0.07295756241500853,0.012848716942568937,-0.010818521447857927,0.04337812906335837,-0.0030188906120189275,-0.003734371241922048,-0.04554436795185696,-0.02690948192702681,-0.030284208611943222,-0.015552199078015517,-0.08512478731444963,0.015833959176951937,0.04093544550068301,0.04151190684805058,0.026355837404325122,-0.008655363793121887,-0.006719106443116551,0.053274719419475494,0.04013088153036462,0.03163645461694689,-0.01101180555137442,0.031615052549557425,-0.002006022099294511,-0.03083848122132442,-0.0212894873245365,0.05785724309586753,-0.054096852274573434,-0.034791518299265294,-0.04626488783238826,-0.040581899517345414,-0.04663642388029588,-0.0400928071693731,-0.0379061081109528,-0.03237950200154488,-0.014899199539226561,-0.04284706941205325,-0.018562828255846205,-0.04462776832009279,0.06770625883532458,0.05721407002009919,0.015765121990917643,0.02871368955207964,-0.019466598436807973,-0.02920728692030109,-0.025529489643265357,-0.03025499392989216,-0.149428807231576,-0.10908101269283556,-0.0025757078392087906,0.02052282680248359,-0.06570608238560323,0.657791959090929,1.0,0.223176395512365,-0.03241522228135901,-0.05305077713524289,0.27724106244397995,-0.4553355457533441
SDI_Drug_Probability,-0.25572464991840904,0.3140302824287986,0.12424027150787248,0.2817628275605469,0.009827500023728872,-0.0011405638665304093,0.05211544888203124,0.13533939632047626,0.325706496623045,0.14775153884839187,0.15361603883268032,0.0563057704959037,0.2234130986127902,0.21184037505425374,0.02913273005809191,0.14592127342095368,0.08598619026726617,0.12949841766697615,0.11318713304516875,0.013346592673262079,0.1574828744903274,0.08454309785900425,0.18920131842502047,0.10209018041561546,0.05348045997282905,0.28916344269926614,0.15930334693230158,0.2474439622923591,0.2095168953347561,0.043286616839148966,0.0742296901411782,0.12399044479242535,0.17523896367097333,0.02693947033841227,0.21253455461842558,0.38374557034097095,0.386042543027982,-0.0023411270263675146,0.09278257022360077,0.4111341097840097,0.05285517542072217,0.06287157542843835,-0.01805398378935048,0.06954163410040713,0.4105064790409542,0.39293301435033207,0.1119086392280791,0.32662940236873533,0.3561544244775403,0.35958972261083877,0.3597939021647389,0.3860870049145728,0.3684167632841533,0.40263303087178065,0.39726934202055253,-0.005815090597128279,-0.025609810753486215,0.050034087408955145,0.08894757174711419,-0.05774932720847088,0.3459580636255754,0.223176395512365,1.0,0.06955956545901919,0.0579392285346064,0.9659377655260291,-0.3071951082490564
ExomiserScore_IncreasedBP_MultiHPOTerms,-0.14215999716680963,0.05397929948863797,0.017469311855580417,0.013527561037436669,0.05451597093375555,0.06885549728032013,0.033094184699922646,0.05575619354673699,0.09380967291231,0.03161984898475057,0.02955075633932773,0.046661918057208825,-0.01717574092097552,0.008557300205558265,-0.005629729163639436,0.014516048401967472,0.05596066481649327,0.06784433284023955,0.06675747827242577,0.06382288098917659,0.04229709307922217,-0.0013241444168508572,0.020012666010919136,-0.05431620076313071,0.04384403872837535,0.026581050777981712,0.03576354916780708,0.043769577686033324,0.047989868383743535,0.036726923356756515,0.0004276500761787165,0.018976245797901237,0.0337430049321105,0.0430113495790273,0.04465625305787404,0.03959081980661027,0.04375849858508806,0.06576642290458692,0.07481009473690041,0.020950238428829107,0.07777861902911899,0.07888256616117027,0.06875941667735096,0.04209539430854646,0.051265724755108946,0.04740229718104552,0.07845321025738847,0.02586921626745431,0.007396508051516726,0.053236789784800696,0.04586265278999182,0.054304094621292424,0.03736110673633256,0.030677294834762746,0.044005355754321455,-0.07700353778711588,-0.06556855658218688,-0.07589269225399842,-0.043534452002147436,-0.09556235811781069,0.04525280915205411,-0.03241522228135901,0.06955956545901919,1.0,0.8702371505106647,0.08624149131541736,0.00043920964649903516
ExomiserScore_DecreasedBP_MultiHPOTerms,-0.2525127477502382,0.03537641017509898,0.02823576833337578,0.02306306016276932,0.03358101836181317,0.09011230963045988,0.0919013637210546,0.0892810034883204,0.055702528710720615,0.04051357466677149,0.03798890278940287,0.0660382831433391,0.011878940367545872,0.056216716830622716,-0.02455343682845333,0.007986355726096413,0.09898190705892554,0.1320937390055641,0.13618111487801965,0.05960255098289392,0.09606906652877599,0.04368648385714611,0.07646757825380572,-0.05173197366922913,0.04622665165604379,0.052075846842586274,0.07024341881162338,0.037614405121110764,0.09272701530971689,0.0933362744044832,0.044586939444315556,-0.0014886982109785605,0.06536240529117637,0.10711613064787401,0.07775462708356637,0.013428389192492885,0.01205964623166634,0.14361999840498257,0.14941884622057391,0.008467354627709832,0.1522229097832357,0.13618738355864685,0.13922923618662617,0.0909085909962216,0.019535463441045123,0.010635960168502673,0.14410669413791616,-0.016419997950137936,-0.028634994132741894,0.011860055860317744,0.0018619021872411951,0.019479028661372737,0.005986564048524333,-8.386964496033479e-05,0.011918520008298641,-0.07288482206749824,-0.07737335108637101,-0.07113053107662394,-0.022315388662264967,-0.14276630728799522,0.08713727298291693,-0.05305077713524289,0.0579392285346064,0.8702371505106647,1.0,0.0740257602135673,-0.05440967386700147
SDI_essentiality,-0.26282883261197076,0.24214192545664703,0.09764786976417995,0.217802060289504,0.005953282832086753,0.013750888637047069,0.03206724073300954,0.09846606148686456,0.2451953323337446,0.13413582297738494,0.1170860534676657,0.04196029814938517,0.17700197618338462,0.15536822725598556,0.037775690690963676,0.14375876138040838,0.05792058767156021,0.09442802095073594,0.07835851220570009,0.009277492918935698,0.11972884119892994,0.07410761548713214,0.14878656215695324,0.06051878867782455,0.04425691822837657,0.2315195349342172,0.1234261604456128,0.19891509915813113,0.1643445012924295,0.025180507754492317,0.05216868524648835,0.1136598854585107,0.13541694366120102,0.008793701977811366,0.17525956771714327,0.2951397249281104,0.295359283892044,-0.010530782104630735,0.06190777061044507,0.31106841885351727,0.0227771944222407,0.03449160158808172,-0.03332634821470157,0.0489362931237904,0.31673050650413276,0.30851149955223284,0.07759654424051962,0.27291778645761355,0.29437805507717346,0.2898574277000456,0.29098337242469297,0.30245124875466994,0.28715556048817253,0.30965485635101647,0.30433553861104773,-0.012822343263477415,-0.02367466703802575,0.020836755598466882,0.06442441658114595,-0.07774014304082895,0.3894084072773811,0.27724106244397995,0.9659377655260291,0.08624149131541736,0.0740257602135673,1.0,-0.35041911319607805
RVIS_genic_intolerance,0.2834231761093585,-0.07586671732382694,-0.06967034955300927,-0.07588312756123261,-0.02358230128177764,0.08775119930089342,-0.10745108668750433,-0.09302542938828161,-0.028538423352561102,-0.16610762651676125,-0.12592339016223636,-0.11362824613153776,-0.11605685033607466,-0.10552052486987552,-0.030079615873681666,-0.0743272369853234,-0.09370493876156111,-0.09406171237384695,-0.08563069090896464,-0.04737037136196334,-0.12873687208068196,-0.12452157537762892,-0.10564445176225505,-0.07236473250322212,-0.09128544532493807,-0.09389213918668679,-0.1315697136150562,-0.10716557313301688,-0.15590264511171592,-0.10987554986087067,-0.1616536547550998,-0.12107751724083257,-0.1019784368207676,-0.09161254174208132,-0.17280752423461423,-0.04240438321244976,-0.04381624161497886,-0.02730503890900175,-0.07452901603261664,-0.04600352751155282,-0.06584205138787197,-0.07664807738609285,-0.07250488632218284,-0.09038580472119198,-0.04750526976430506,-0.07146635303856769,-0.08001576676380236,-0.14657986061970216,-0.15975449091409458,-0.09749197439733254,-0.09858642845984025,-0.07300766445364695,-0.06523707569339152,-0.05371723005962311,-0.047041090832590476,0.2464499453105721,0.21430399043274906,0.012116270274776991,-0.028589397414633025,0.008176815182270399,-0.5091684448844462,-0.4553355457533441,-0.3071951082490564,0.00043920964649903516,-0.05440967386700147,-0.35041911319607805,1.0
