Gene,ExomiserScore_increasedBP,BrainPutamenbasalganglia_GTExTPM,KidneyMedulla_GTExTPM,HeartLeftVentricle_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,Liver_GTExTPM,WholeBlood_GTExTPM,Testis_GTExTPM,AdrenalGland_GTExTPM,Effect_HF_Median,gene_damage_index_score,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,H3k4me1_count
HLAB,0.014587918028571428,16.66762871428571,19.92252285714285,9.966953285714284,19.119996228571427,24.73586885714286,13.431328428571426,11.813980428571424,39.28840714285714,25.69778714285715,0.0077498918600594,1401.2251252142858,0.2961576804999999,0.2379865241623422,0.0681893702,110.47142857142858
HLAC,0.1001857610714286,13.927800000000003,19.209311142857143,10.718931000000005,26.398512914285718,32.31230714285714,12.520503285714293,11.460043428571426,41.55149571428573,24.928761428571434,-0.032151360017085,916.1013444285715,0.43680715232857154,0.6092450284285715,0.0854591029428571,153.82142857142858
HLADMA,0.13407035485714286,11.844548285714291,18.09808842857143,9.764515999999999,19.816289417142855,24.854871714285707,12.537355142857141,9.015992571428571,33.96753614285715,24.28512714285715,-0.0036698313289886,1097.0220161428567,0.3271312027285714,0.23634133745332464,0.07258350642142856,66.12857142857143
HLADMB,0.035779489485714286,13.457366,18.799785571428576,10.93234085714286,24.170043485714295,30.694701428571424,11.968402428571428,14.050256799999993,38.47380571428572,25.405147142857146,-0.0286453895299778,930.8853878571425,0.4738245155571431,0.5391117395905369,0.08572710215714285,135.56428571428572
HLADOA,0.014436816157142858,13.996911142857144,18.46680442857142,12.085234428571427,18.52266807285714,29.04457714285714,12.307615999999998,18.825941771428578,38.705534714285726,25.76149428571429,0.024726758336965,1397.5195387142858,0.34049524935714287,0.4804388813121746,0.06216279448095238,203.05714285714285
HLADOB,0.4513280896999998,14.554499000000002,18.11610414285714,11.017337142857142,20.370534028571434,26.35059714285714,10.730661857142854,8.333939614285717,37.067361999999996,22.713651857142864,-0.0154273926968421,413.38636514285724,0.5008296340714286,0.2337997718643305,0.08920852760000006,98.75714285714285
HLADPA1,0.08569305585714286,14.225541571428574,20.130595571428575,10.273643571428572,19.525614560000005,28.583824428571422,11.799761714285713,9.688700657142856,50.40261571428572,24.063561428571436,-0.0066686863435835,1111.5177010714287,0.46665192277142864,0.3074241512326342,0.0891192458309524,93.84285714285714
HLADPA2,0.22957539795714288,13.477418857142856,19.74403571428571,9.06253414285714,19.28526799999999,27.119923,11.103377142857147,9.837405571428572,42.19475771428572,24.274597142857143,0.0110882969854205,1589.9210124319732,0.46156877434285715,0.22049668949068782,0.09340659508571429,137.05714285714285
HLADPA3,0.02872381842857143,13.023804,19.093119857142852,9.983768571428573,20.17166737142857,23.38851585714286,11.893326857142853,12.264672571428571,40.239562142857146,24.55598,0.0198693685643834,1541.0572670132651,0.3519960804857144,0.37537290799714323,0.07586926512857144,140.45714285714286
HLADPB1,0.05714628567142858,13.530348142857145,19.58417857142857,9.374345714285715,19.772000657142854,26.131446,12.663673714285713,10.320262485714288,45.89287342857143,25.338752857142865,0.004783528706643,1703.1861459346942,0.46951065131428577,0.2798523786658203,0.08925496957619049,123.27142857142857
HLADPB2,0.014436816157142858,14.309963999999999,18.80516442857142,12.129985857142858,18.516160929999998,29.076341428571425,12.262009142857144,16.168226500000003,39.909997571428576,26.998115714285717,0.0252095521248358,1434.126340857143,0.3021540962142856,0.479690095043921,0.06249033576666667,174.6
HLADQA1,0.3441869856285715,13.054686714285713,19.365205714285725,9.954118285714285,20.18489376000001,28.658785714285713,10.978444285714284,10.942623285714287,42.19815000000002,24.66017285714286,-0.0133872101625217,179.32060092857145,0.4560722244428571,0.28593560388802264,0.0812309558,68.54285714285714
HLADQA2,0.15717404644285712,12.672774857142862,18.34335842857143,10.181601857142857,20.14849084571429,23.338700285714282,11.092952571428569,8.716692657142854,36.098469142857155,24.15644428571429,-0.0048909411770015,1000.6907974285709,0.33234084214285703,0.20839513262372464,0.07238467034115643,52.142857142857146
HLADQB1,0.0717462438857143,12.524113142857145,19.89814,10.291758285714284,20.76968076,26.918588428571425,11.376239000000004,10.33103765714286,40.782354000000005,24.061042857142862,-0.0083487540622379,1348.775755142857,0.44416432064285727,0.19680638493065453,0.09107681615714286,69.85714285714286
HLADQB2,0.14686268861428567,13.153346142857144,19.078111428571432,9.328898571428574,20.863282085714282,26.516650000000006,13.698877285714282,9.781420057142856,43.414917714285714,27.097345714285723,0.00183830927364,1143.0443621428576,0.2217863293714286,0.08020864212110963,0.0763451949857143,71.68571428571428
HLADQB3,0.3144560136857142,13.333254000000002,18.824204285714288,9.361481428571429,19.339558800000002,26.25462014285714,11.402749,10.427345342857143,40.62872771428572,24.486394285714283,0.0055545449133289,1427.8892631224494,0.4509019639571429,0.21491037809252955,0.09455112804761906,114.01428571428572
HLADRA,0.11264414292857143,11.916380285714288,19.00787857142857,9.17760585714286,19.17839141714285,23.03616442857143,11.263360285714283,13.22160505714286,36.408239142857134,24.650894285714294,-0.00241892323731,989.9342488571424,0.28258362662857145,0.44804301099354277,0.07336007413333334,53.72857142857143
HLADRB1,0.24401680160000003,13.332578857142858,19.265982857142856,9.264812285714287,20.375743371428566,26.81681728571429,11.377298714285715,10.719326999999998,40.805774857142865,24.233852857142857,0.0112712176490097,1604.5213787295918,0.4179252878285715,0.14936582964132056,0.09189773707619049,105.98571428571428
HLADRB5,0.2575607676,59.30543857142855,57.54385142857143,37.80975485714287,51.42872357142858,64.76431714285715,27.53659534285715,23.72143385714286,77.54425142857144,64.83522428571428,0.0101284970769813,340.93098999999995,0.27852206965714277,0.41341101012857195,0.07320358562857145,131.4142857142857
HLADRB6,0.04289236334285714,11.957991000000003,19.250657142857133,9.147344857142858,18.21283684571428,22.81695728571429,11.490890857142858,9.22819662857143,40.850955571428564,24.41849857142858,0.0007697037020897,1067.902055,0.3313744259428571,0.23103346761758167,0.07481675232857145,68.94285714285714
HLADRB9,0.08571860922857144,13.702933714285713,18.692509428571423,11.565582714285716,18.778147942857146,25.918282714285716,11.41927457142857,15.3031798,38.897085,25.51718285714286,0.0256872397359761,1503.6624193619048,0.5224037045857144,0.37494781061958327,0.09292462244285718,190.61428571428573
HLAE,0.15003740579999997,12.56428814285715,19.382985714285713,9.358123142857144,20.840839702857142,24.617828428571425,10.955736857142853,12.041271914285716,36.42178485714287,23.886002857142866,-0.0017735718491522,989.0752947142857,0.3916835333285715,0.4065092086999999,0.07934258833333335,67.24285714285715
HLAF,0.21989689271428575,14.383113714285717,20.41828271428572,9.44116085714286,19.55705722857142,22.623285857142857,11.476061857142854,8.423113085714284,43.44275414285715,27.61132285714286,0.0046491758141114,1145.1557532857146,0.21799187297142858,0.06219201897282628,0.07192960761428574,88.9
HLAFAS1,0.05714469638571428,13.64185485714286,18.603861428571424,9.930090142857145,20.581784931428565,24.81055728571427,11.572163428571425,10.534707542857147,38.086099142857144,23.69582000000001,-0.0005686616725382,1437.451050214286,0.4615026157428573,0.2384655139540795,0.08950627224285716,99.52857142857142
HLAG,0.3858958038857143,13.027936571428572,17.839745714285712,9.854490857142856,21.65448988571429,24.511309999999987,11.315341428571426,9.84155697142857,61.92331057142858,22.80184857142858,0.0057633598891043,960.2021311428571,0.42845764591428576,0.13033422431239566,0.09345391924285716,98.18571428571428
HLAH,0.02144160375714286,13.54700542857143,19.519132428571424,11.34399057142857,20.218648514285707,31.432577,11.534696285714288,12.944322085714287,38.99284999999999,25.204854285714287,0.0174608814083029,1417.914102540476,0.5030337112428571,0.32637126920915815,0.08260292771428573,188.02857142857144
HLAJ,0.1715482290857143,14.386790000000001,19.799482857142856,9.683971000000001,18.99207437142857,24.589435999999996,11.468820999999998,7.640620914285717,40.454113428571425,24.531704285714287,0.0034241309666938,1008.8215887142859,0.3488560369714286,0.25544844666545596,0.07840784024285714,82.25714285714285
HLAK,0.23589990764285718,12.591378714285717,18.903122857142858,129.00784557142865,41.0152598142857,39.1742119142857,29.47365142857143,11.408543700000003,73.57146285714283,38.64349699999999,-0.0093869200576283,713.7995768571429,0.2860599531571428,0.5303156195250012,0.07530916744285714,64.55714285714286
HLAL,0.28010661017142857,13.482914714285712,18.80475571428571,10.877640285714286,20.498412657142858,23.956581571428572,11.619119428571429,9.955027142857142,39.1411707142857,22.657054285714295,0.0126738379216205,1396.088681523809,0.42910705788571435,0.1796285035371446,0.08692598945142858,110.87142857142857
HLAN,0.2294698629714286,11.91723814285714,18.387041428571422,10.179824428571433,19.6020012,22.970797285714287,11.339458428571428,9.630575271428572,31.699241857142866,22.92492857142858,0.0149280205842367,1185.1369231428564,0.42852178074285713,0.18682922498889049,0.08137029432857142,102.92857142857143
HLAP,0.021429775385714285,17.033764,19.987818571428566,10.294047857142857,18.754393657142856,25.222859857142854,12.558977142857138,11.374991285714279,38.47746071428572,24.556868571428584,0.0087481164237061,1097.1538951428565,0.31974880168571446,0.15777308948364993,0.07023507427857147,90.0
HLAS,0.49510242218571443,12.046687428571433,17.802709857142855,9.739094571428573,19.72500688571429,24.97912142857143,11.945797285714283,10.99314582857143,37.85496485714287,24.278377142857153,0.0066279862902209,689.3152665714283,0.4719275239000001,0.10444698455576035,0.09991465147142854,92.64285714285714
HLAT,0.13557963050000002,12.699993000000005,18.62537285714286,8.850407428571428,20.909723417142857,26.116821428571427,11.349541142857142,10.831636428571429,36.89620628571429,22.659207142857145,-0.005630116570347,856.7004205714287,0.33666381291428576,0.25386401515714624,0.07566672608571429,50.18571428571428
HLAU,0.07860048981428572,11.820697714285716,19.10927571428571,9.094964714285718,20.018743988571423,24.760222999999996,11.145101142857138,11.750696628571431,38.18484185714285,24.146748571428574,-0.0015180637871612,1223.1975785714283,0.43445783004285726,0.26317102233833667,0.0844157133238095,74.34285714285714
HLAV,0.035715779957142854,13.396949857142856,19.068880000000004,9.147430000000002,20.57776442857143,25.599843142857143,12.758085428571427,10.606349914285712,43.01145057142856,25.42614142857144,0.0024021126035722,1262.9566882857139,0.2542067069285715,0.0722982034428984,0.07300762594285716,73.14285714285714
HLAW,0.39279492330000004,14.319475428571428,18.642907142857148,10.394431714285718,19.95781027428572,24.89116571428572,11.386718,9.332883042857143,45.32282285714285,24.939477142857147,-0.0152405494162849,391.41864042857145,0.4799005372142859,0.26065965621861614,0.08899930225714292,78.81428571428572
HLCSIT1,0.03586791621428572,13.230990000000002,19.408689857142853,9.750172000000001,19.613193942857137,24.745708714285712,12.103606571428571,9.644480571428572,40.934472,24.826422857142862,0.019390777791932,1643.668662663266,0.32023728409999996,0.25976984987901924,0.0739366212571429,131.18571428571428
HLTFAS1,0.11454430874285712,12.818902142857146,20.082682857142863,10.224355428571426,20.949466617142864,26.192191428571423,11.229278857142862,12.05722408571429,42.297060571428574,23.672242857142866,-0.0076438768897682,1068.1503442857147,0.47733186105714287,0.28380328308857306,0.08584814435714284,51.857142857142854
HLXAS1,0.3144560136857142,13.333254000000002,18.824204285714288,9.361481428571429,19.339558800000002,26.25462014285714,11.402749,10.427345342857143,40.62872771428572,24.486394285714283,0.0055545449133289,1427.8892631224494,0.4509019639571429,0.21491037809252955,0.09455112804761906,114.01428571428572
HM13AS1,0.014286625642857143,12.24661142857143,18.47092114285714,9.906203,22.501824628571434,28.562222142857138,12.06493242857143,12.30910004285714,37.34319971428571,24.957208571428573,-0.0287450379462753,692.8474470952381,0.4554750210714286,0.5473628217086816,0.08425900254285712,168.05714285714285
HM13IT1,0.2284458745857143,12.540844142857145,18.542427142857147,8.844177285714284,24.397129118571428,29.616982857142848,10.699981428571432,10.973638714285713,36.02337,21.912770000000005,-0.0055654584728816,410.37296700000013,0.33375312809999996,0.33778352168752357,0.07738338708571428,50.34285714285714
HMBOX1IT1,0.14686268861428567,13.161574714285715,19.078111428571432,9.328898571428574,20.863282085714282,26.516650000000006,13.71750971428571,9.781420057142856,43.414917714285714,27.097345714285723,0.0018782350117724,1242.7742297142859,0.2344564627428572,0.07425453260682391,0.0778307283,71.07142857142857
HMCN2,0.0,0.102108,1.66012,1.90592,0.0343637,0.0185627,0.303307,0.0106855,7.25616,0.139125,-0.0078749259965013,2669.68768,0.41853342394285714,0.40905998662498627,0.10633408,232.0
HMGA1P4,0.0,0.0849684,2.13261,0.0,4.01926,0.757754,0.204099,0.263452,0.117001,0.674298,0.0137098489650665,742.9986672857141,0.21265205032857146,0.23833283784188153,0.06550130815714286,4.0
HMGA1P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422737402273294,415.45108857142867,0.31498604390000023,0.1694278782970349,0.06198578048571427,14.385714285714286
HMGA1P7,0.0,0.32991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244096457297571,428.1310401428572,0.31252600720000007,0.21811317933381863,0.060253424271428595,33.0
HMGA2AS1,0.08571860922857144,13.702933714285713,18.692509428571423,11.565582714285716,18.778147942857146,25.918282714285716,11.41927457142857,15.3031798,38.897085,25.51718285714286,0.0256579977849383,1503.6624193619048,0.5224037045857144,0.37494781061958327,0.09292462244285718,190.61428571428573
HMGB1P1,0.0,0.309089,0.316694,0.1528,2.121,0.349429,0.147493,0.11355,0.908099,0.227552,-0.0074446146175954,340.03216528571426,0.15067485778571432,0.0798057010730853,0.06074983451428574,11.0
HMGB1P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0279328458779489,770.8543438571427,0.14429552050000002,0.040474380615798944,0.0646277293857143,47.9
HMGB1P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192476293643436,300.28961957142866,0.23152563662857167,0.29677869822857145,0.05773604960000003,18.942857142857143
HMGB1P19,0.0,0.0,0.0,0.0,0.212524,0.120293,0.0,0.0,0.149261,0.0,-0.0818599411759387,1255.9509487142852,0.23344146450000014,0.2756512421000001,0.06714637674285714,18.271428571428572
HMGB1P20,0.0,0.0,0.0764778,0.0,0.0990117,0.0,0.0,0.217965,2.3066,0.0,-0.0203159790386411,872.5567481428569,0.1828107997428572,0.1544596753709624,0.07302556901428571,63.48571428571429
HMGB1P21,0.0,0.0,0.0,0.0,0.242135,0.0573041,0.0,0.0,0.181376,0.0775253,0.0442623927391157,839.7421950000002,0.2699191802285717,0.2320551413105714,0.0660820836857143,6.0
HMGB1P24,0.0,0.0687072,0.317082,0.0543044,0.172696,0.0927399,0.283106,0.0,0.54058,0.0999571,0.0229838363903753,441.47844785714284,0.15343572337142855,0.08547908704700617,0.06069169024285718,21.485714285714284
HMGB1P25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0396518460777258,1046.109064428571,0.23334115611428585,0.36112555120004414,0.07166367081904758,10.17142857142857
HMGB1P26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961187,0.0,0.0432318883920007,531.8637709999998,0.3195078570714289,0.26315177125417727,0.06252479878571428,4.114285714285714
HMGB1P27,0.0,0.0,0.125991,0.0406815,0.0,0.0995267,0.212658,0.0,0.0913996,0.0,-0.127119989663597,1202.6838804285715,0.24111967767142875,0.21640718935803283,0.07897405649999999,17.0
HMGB1P28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035023264110047,565.1820532857141,0.20647102675714304,0.3698341965285716,0.06330186157142856,11.857142857142858
HMGB1P29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097027754613851,799.1965791428571,0.1330774044285714,0.04793939772576384,0.05406915865714287,44.18571428571428
HMGB1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0303375653988709,149.05699542857138,0.14137326455714294,0.336614859200145,0.06584319189999997,58.24285714285714
HMGB1P30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131422760210431,1155.9672409999996,0.2293048392142858,0.3844584154084081,0.07165935471904761,25.12857142857143
HMGB1P31,0.0,0.480737,0.944214,0.420419,0.97809,1.15146,0.454115,0.491826,1.4826,0.61285,-0.0228244909362452,436.0380568571427,0.1643440588428573,0.09051345004351877,0.0610562222857143,5.0
HMGB1P33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996467,0.0,0.0065385768395823,300.3541088571428,0.1522336476571429,0.044377072755736525,0.058856222128571445,20.442857142857143
HMGB1P35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115134649578908,2859.346140857142,0.23214924040000018,0.31085069282857153,0.060436571200000004,1.0
HMGB1P36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096661172328314,1317.2889619999999,0.1733812789142858,0.2739637488824056,0.07249315242857138,48.17142857142857
HMGB1P37,0.0,0.141547,0.0425086,0.0312848,0.20166,0.135802,0.0,0.0,0.185078,0.0543184,0.0119483335158411,1189.2711764285718,0.17031096047142852,0.08288403658503316,0.06433505512857146,4.0
HMGB1P38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042451208223401,526.9098427142857,0.20645967507142876,0.37333796575718714,0.0639491640142857,13.871428571428572
HMGB1P39,0.0,0.0,0.0,0.0706662,0.0,0.0,0.0,0.0,0.0349294,0.0,-0.0133335737359775,670.5104769999999,0.1344560443285714,0.08242497862914284,0.06915634465714289,34.457142857142856
HMGB1P4,0.0,0.0,0.0228287,0.0,0.106849,0.0640985,0.0,0.0,0.0,0.0,-0.015206360514569,418.6882068571429,0.1568240899857144,0.25517905274370556,0.06972659355714282,44.94285714285714
HMGB1P40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234869980623499,1261.2234124285712,0.14944467668571437,0.09955161421492698,0.06003044755714286,51.0
