Gene,label,HIPred_haploinsufficiency,Effect_DBP_Median,Effect_PP_Median,Effect_SBP_Median,ExomiserScore_DecreasedBP_MultiHPOTerms,ExomiserScore_IncreasedBP_MultiHPOTerms,SDI_essentiality,SDI_Drug_Probability,humancellsensitivity,humancellspecificity,mousecellsensitivity,mousecellspecificity,panglao_ubiquitousness_index,gene_damage_index_score,GDI_Phred,huge_htn_bioindex,pLI_exac,RVIS_genic_intolerance,AdiposeSubcutaneous_GTExTPM,AdiposeVisceralOmentum_GTExTPM,AdrenalGland_GTExTPM,ArteryAorta_GTExTPM,ArteryCoronary_GTExTPM,ArteryTibial_GTExTPM,Bladder_GTExTPM,BrainAmygdala_GTExTPM,BrainAnteriorcingulatecortexBA24_GTExTPM,BrainCaudatebasalganglia_GTExTPM,BrainCerebellarHemisphere_GTExTPM,BrainCerebellum_GTExTPM,BrainCortex_GTExTPM,BrainFrontalCortexBA9_GTExTPM,BrainHippocampus_GTExTPM,BrainHypothalamus_GTExTPM,BrainNucleusaccumbensbasalganglia_GTExTPM,BrainPutamenbasalganglia_GTExTPM,BrainSpinalcordcervicalc1_GTExTPM,BrainSubstantianigra_GTExTPM,BreastMammaryTissue_GTExTPM,CellsCulturedfibroblasts_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CervixEctocervix_GTExTPM,CervixEndocervix_GTExTPM,ColonSigmoid_GTExTPM,ColonTransverse_GTExTPM,EsophagusGastroesophagealJunction_GTExTPM,EsophagusMucosa_GTExTPM,EsophagusMuscularis_GTExTPM,FallopianTube_GTExTPM,HeartAtrialAppendage_GTExTPM,HeartLeftVentricle_GTExTPM,KidneyCortex_GTExTPM,KidneyMedulla_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,MinorSalivaryGland_GTExTPM,MuscleSkeletal_GTExTPM,NerveTibial_GTExTPM,Ovary_GTExTPM,Pancreas_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,SkinNotSunExposedSuprapubic_GTExTPM,SkinSunExposedLowerleg_GTExTPM,SmallIntestineTerminalIleum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,WholeBlood_GTExTPM
ADORA1,probable,0.572527647,-0.0114499999999999,0.0007,-0.0115,0.501445773,0.500337338,11.75996628,0.255110487,,,,,,30.51321,0.97171,3.0,0.021258038,-0.2,2.27941,3.1551,0.21497,0.290707,0.920938,0.455918,0.922457,27.5602,26.6195,29.2727,26.5561,26.7843,36.6743,39.6147,27.0534,20.8167,27.1027,30.7578,43.1844,31.0042,3.76458,0.302798,0.045492,0.817458,1.51972,0.439102,0.773193,0.838549,0.812021,0.659696,1.40266,7.71999,3.55036,5.71322,2.70811,0.158664,1.5654,3.56339,0.708883,0.693169,0.240388,6.42734,1.59342,1.10601,2.8444,4.7347,0.919523,6.46529,0.691717,35.5194,3.21252,0.988477,0.731046,0.0399672
REN,probable,0.352524012,0.0032,0.0173,0.00755,1.0,0.605228118,4.89790497,0.10559924,0.0,0.002218,0.0,0.0,0.0,42.28384,1.23092,56.64506847,0.006604139,-0.4,0.0603721,0.143888,0.663159,0.0262717,0.0330167,0.0819238,0.412383,0.0803461,0.069111,0.0560015,0.0577805,0.0930796,0.090912,0.0745221,0.0536413,0.101452,0.0467084,0.0929289,0.0,0.122691,0.130252,0.0668369,0.0,0.282989,1.80316,0.0,0.0784743,0.0,0.204322,0.0,1.80489,0.296729,0.0,48.2006,7.60327,0.373362,0.25984,0.323072,0.0,0.156829,13.1626,0.0192904,0.242582,0.284584,0.125309,0.230794,0.0918236,0.163903,0.023264,1.42401,0.0533,2.72456,0.351824,0.0
KCNK2,probable,0.836621523,0.001,0.0008,0.0046,0.0,0.0,9.85747631,0.200322211,,,,,,31.8264,1.00181,,0.339842885,-0.45,1.85541,0.641171,49.3798,0.458763,0.386665,2.36275,2.15882,3.09438,2.93743,6.35329,0.331468,0.338384,2.31508,3.46871,2.50005,3.93805,3.82904,4.48841,2.20775,1.26196,7.38287,95.7983,0.0215678,1.94908,1.31863,0.861647,0.43143,1.75504,0.268337,1.62607,1.39807,0.0250764,0.0854284,0.134807,0.642603,0.0143668,0.0987564,0.925491,0.431231,15.0858,1.66555,0.227286,0.193146,0.631059,3.44296,2.38286,0.723275,0.0292021,2.75833,0.71059,6.20486,0.27967,1.59985,0.0
PARP1,probable,0.705665529,0.00545,0.0071,0.0035,0.503294681,0.500086197,9.61192462,0.194514712,0.0,0.219925,0.0,0.080462,0.113,3117.80668,10.61131,,0.006996931,-0.97,27.675,25.8845,26.1555,24.4896,24.9797,24.8845,39.3956,28.7234,28.5386,31.3727,41.5004,39.8764,33.193,34.4474,26.2848,25.4913,27.9609,26.9892,67.5899,33.1408,27.3746,54.2171,173.97,34.0459,36.7299,47.2944,29.428,34.3497,28.6775,36.9734,30.7528,17.1917,25.3978,13.0414,18.4726,13.3773,28.9417,27.3076,30.8979,59.2265,31.2296,20.8269,46.376,32.0166,20.869,22.2095,35.1839,57.1035,22.3455,50.2458,28.647,39.0593,30.837,8.76672
CHRM3,probable,0.79233712,0.0011,-0.0006,-0.0006,0.502181703,0.501905482,8.86735825,0.177371139,0.0,0.000313283,0.0,0.00205326,0.002,97.64234,2.13666,1.0,0.937026128,-0.14,0.245892,0.156425,0.184774,0.237678,0.970076,0.405109,8.16998,1.20789,4.15675,0.952948,0.0312288,0.0334687,6.64624,8.99146,1.14923,1.09188,0.606024,1.04474,0.0682279,0.155416,0.389353,0.0105065,0.00528917,0.266808,0.241808,9.30969,3.32901,11.1697,1.04468,12.4398,0.506031,0.211432,0.0245066,0.589623,0.507317,0.103994,0.708055,5.14414,0.0161315,0.206646,2.3793,3.76358,0.466764,0.70509,0.768967,1.16698,1.0831,0.41399,5.0826,0.804615,1.73679,1.37571,0.205539,0.00896111
CNR2,probable,0.207846448,-0.0258,-0.0028,-0.0125,0.50142072,0.500127884,4.89343238,0.105379175,0.0,0.0,0.0,6.42426,0.0,101.19462,2.17679,,0.000110726,0.09,0.0240253,0.0360728,0.0122467,0.0262284,0.0273476,0.007962,0.0264455,0.00342835,0.0075627,0.00592473,0.0101158,0.0102865,0.00567361,0.00560437,0.00291309,0.00495805,0.00583379,0.00623942,0.0,0.00425144,0.019239,0.0,12.4284,0.0284411,0.0307183,0.00946526,0.0926355,0.00721075,0.0665618,0.00753676,0.0386529,0.0109275,0.00552408,0.0283849,0.0330206,0.0632216,0.146731,0.0212154,0.00446767,0.0172392,0.0115546,0.00410468,0.0222496,0.0389092,0.00960988,0.0138695,2.07942,16.5762,0.0294911,0.255117,0.379399,0.0206505,0.0233349,1.24283
GRIK3,probable,0.767620981,-0.0006,0.00195,-0.00115,0.500185842,0.500277564,11.78035836,0.256151547,,,,,,63.24558,1.62764,1.0,0.99998017,-1.68,0.38006,0.217341,0.250881,0.138645,1.135,0.317616,1.53607,3.20641,6.34624,2.67861,5.72555,7.84441,6.86699,7.19378,2.12355,7.58949,3.50578,2.80233,3.06319,5.84654,1.41954,0.00626927,0.0107116,1.49602,1.75442,10.9374,3.27195,6.15163,0.525979,6.66434,0.634598,0.745411,0.167802,0.066092,0.0749367,0.0336573,0.0830774,0.614504,0.0451767,32.0896,0.253716,0.155602,1.33716,2.25447,0.406424,0.391896,1.47476,0.15475,0.747583,1.1607,0.346131,0.299889,1.00006,0.0170692
FAAH,probable,0.386892766,0.0139,-0.0336,-0.0117,0.500898755,0.500584293,3.97409031,0.093402374,,,,,,1643.89831,7.49371,,5.93e-07,-0.47,14.8531,11.8338,29.1006,11.0687,8.64229,11.6176,11.8987,20.6204,25.0476,28.4436,63.5716,66.6678,34.1314,31.775,28.8576,29.1888,40.5353,25.4162,61.6621,30.149,25.7774,1.71692,2.72513,19.4456,24.9556,12.2823,40.7721,11.5374,18.038,11.0195,14.33,6.05863,2.36179,28.9147,33.2363,34.4063,23.3804,39.0431,8.99779,50.5947,12.5456,22.5664,54.3663,114.346,24.8332,21.2559,35.0535,8.68259,31.8563,138.944,132.605,12.9325,22.936,4.39832
PDE4B,probable,0.71454072,0.0001,0.0002,0.0033499999999999,0.50347417,0.502220974,8.91455211,0.178333201,,,,,,150.61725,2.67949,1.0,0.709078617,-0.69,12.2719,10.4839,1.42702,7.96312,7.06271,11.9615,3.74107,13.7189,10.7105,14.8069,10.7142,12.6967,14.6827,15.5816,13.8012,14.8764,16.3503,13.4782,26.6753,15.7458,12.1047,7.36637,13.2123,5.65021,5.43714,3.41026,3.06779,3.17195,1.52215,3.42988,3.56202,8.77573,1.92553,1.81259,3.55528,1.24352,13.8074,8.90422,7.34427,7.65772,1.46005,0.398543,2.54747,11.7247,4.62201,7.18946,8.01579,14.7998,1.88241,3.2333,7.31256,2.80098,4.15915,5.66715
PTGFR,probable,0.694935441,-0.0039,0.0039,0.0023,0.502174058,0.50188943,3.92670354,0.092061845,0.0,0.000313972,0.0,0.00160411,0.001,104.34598,2.20806,,0.760040675,0.28,16.6057,3.26525,3.45795,1.99321,7.23266,10.5434,13.475,0.448596,0.41824,0.209829,0.0391753,0.078248,0.251207,0.312306,0.744576,1.49816,0.300041,0.188469,0.262129,0.167256,9.306,32.4478,0.023939,11.3422,3.64217,2.47161,1.92343,9.85746,0.705891,3.28383,11.9621,1.15757,0.292734,1.71454,1.88412,0.676659,2.48419,5.90937,1.04838,45.5053,4.48314,0.591163,0.253461,2.0206,5.9832,8.04951,3.24592,0.365921,1.08099,0.882628,1.28764,18.1541,6.50416,0.100323
BRDT,probable,0.464344293,-0.0024,0.0392,0.0139,0.0,0.0,0.0,0.052631346,,,,,,2880.26845,10.16474,1.0,2.47e-06,0.78,0.0136809,0.0209835,0.00667173,0.0100041,0.0116767,0.0,0.0112804,0.032043,0.0651987,0.0659784,0.0322463,0.0343407,0.0819502,0.0979534,0.0162401,0.0198929,0.0794045,0.0597549,0.0104742,0.0218025,0.0341316,0.0,0.007835,0.0151325,0.0206762,0.0113378,0.00886174,0.0127284,0.00530498,0.0241317,0.0237103,0.0,0.0,0.00417201,0.0143879,0.00629905,0.0506607,0.00976602,0.0,0.00710586,0.0201695,0.0,0.0217813,0.0225043,0.0,0.0,0.0167539,0.0256561,0.0104535,114.477,0.0201062,0.0124467,0.0120811,0.00792705
ADRA1D,probable,,0.0012,-0.0049,-0.00705,1.0,0.613597857,2.80622297,0.078963372,,,,,,229.7736,3.27584,3.0,,,1.93999,1.44558,0.456157,10.5817,0.935441,1.88392,3.8519,1.06972,1.85979,1.15796,0.149618,0.190174,2.82476,2.8633,2.81682,0.964534,0.714791,1.09745,0.242562,0.189716,1.32256,0.158206,0.0701199,17.7195,13.4773,2.90971,1.09959,1.39262,0.355352,0.821727,5.03222,0.0684705,0.135794,0.223953,0.346661,0.0391764,4.66033,0.388306,0.345627,8.28134,0.632582,0.172813,0.0710601,4.45182,0.442678,0.678851,0.231602,2.24317,0.513615,1.59672,1.58707,4.80225,4.7674,0.00861831
TUBB1,probable,0.724853635,0.0062,-0.0037,0.0054,0.504357641,0.500406082,2.99172348,0.081519494,0.25,0.000627353,0.0,0.0,0.0,2687.40184,9.75564,3.0,7.17e-06,0.87,0.230168,0.429577,0.19676,0.254607,0.314265,0.150068,0.242494,0.111321,0.123149,0.138021,0.728365,0.858265,0.150864,0.146288,0.109233,0.155679,0.147647,0.121385,0.179895,0.153209,0.28854,0.293367,0.753446,0.14208,0.414471,0.241298,0.298169,0.24991,0.223149,0.236454,0.556933,0.169857,0.149269,0.17171,0.30672,0.308874,4.01193,0.236847,0.0783439,0.310647,0.314925,0.187802,0.929045,0.211166,0.170569,0.102375,0.563653,6.43843,0.313505,3.45417,0.559343,0.290965,0.177198,16.8904
RRM2,probable,0.824708164,0.00165,-0.0012499999999999,0.00035,0.501489819,0.500587018,0.0,0.053062895,,,,,,20.12841,0.6879,1.081599778,0.968270921,-0.25,0.545359,0.636234,1.00747,0.656825,0.823659,0.236814,0.522826,0.0455002,0.0383409,0.0404626,0.0558599,0.0665028,0.0687184,0.0625846,0.0582161,0.0593714,0.0398634,0.0336433,0.0883919,0.0508655,0.449041,39.7728,174.485,0.183772,0.629302,0.232732,4.74242,0.182645,22.8907,0.195301,0.264697,0.201659,0.104622,0.407235,0.486886,0.537272,2.40528,1.23858,0.0772202,0.316484,0.221886,0.282905,0.301765,0.470169,2.61374,2.37878,8.17902,11.1039,1.2301,6.58578,0.435008,0.17219,5.50529,3.26894
IL1R1,probable,0.214144617,0.0018,-0.00085,-0.00255,0.502458381,0.501429301,4.80302856,0.104614545,0.234234,0.0191103,0.0837104,0.00636492,0.008,126.73913,2.45532,,0.362921431,0.09,112.561,140.12,59.0051,58.0359,63.3595,39.4976,54.8896,2.02371,1.74398,2.45961,1.33553,1.57946,1.85094,1.64694,2.21914,3.01171,1.71012,2.28473,5.9228,3.55511,82.345,188.511,1.41595,53.4569,67.332,32.4849,31.0376,42.1723,23.7998,36.8665,63.823,31.1612,8.20175,18.0499,20.7804,22.6486,141.387,36.4383,8.29977,30.1039,31.8856,12.5468,12.0502,76.5818,41.3887,42.5358,38.4669,42.1608,30.93,16.2306,74.7147,37.753,51.0496,12.4309
ROCK2,probable,0.786468923,-0.0003,0.01875,5e-05,0.510167818,0.504183751,4.88366885,0.106450474,,,,,,2623.84779,9.60708,,0.99999999,-1.02,46.9276,34.7368,10.2005,43.6248,42.125,61.4215,35.7586,6.69743,10.0586,11.7287,38.1476,32.3797,15.015,17.5059,8.02295,7.45019,11.3439,9.60732,7.96655,5.85807,33.323,36.765,11.2695,30.7502,32.1127,22.6211,20.4934,29.5761,11.4886,31.9495,31.0189,10.5199,6.46575,6.33353,10.3872,6.75914,36.3505,16.3218,23.0796,29.752,23.7112,5.0889,11.6127,19.2704,12.7376,14.9674,18.6834,19.4876,11.8643,9.54924,20.2685,44.6121,20.1369,1.80056
GPD2,probable,0.591144443,-0.0030499999999999,-0.0005,-0.0081,0.500217639,0.500045901,1.95941645,0.070531428,,,,,,295.46766,3.67045,,0.000100775,0.22,11.996,9.89445,4.76649,7.10441,8.52051,9.0726,7.90547,13.6759,14.5569,14.4153,31.6871,15.442,10.3324,14.4675,12.4988,10.5015,16.986,11.1791,8.27985,7.77017,12.8155,23.2863,22.9876,11.2577,11.4806,5.59719,9.45799,6.28052,25.7848,6.02553,10.8576,3.84175,2.43283,3.74365,6.75911,1.4968,14.2619,18.5855,11.1959,21.3247,12.0476,3.71009,9.0954,10.5935,16.7706,16.9848,9.80396,8.32753,8.00404,10.4349,15.3159,9.17238,17.151,3.30899
SCN2A,probable,0.778094649,-0.0021,-0.0006,-0.0017,0.508965611,0.50591273,10.68395422,0.221317229,0.0,0.00344612,0.0,0.0,0.002,693.6775,5.25209,,0.999999992,-1.99,0.0673468,0.163597,0.264267,0.196233,0.291711,0.103287,0.0687481,4.21337,8.34635,6.56496,70.2821,65.2019,11.4607,19.2771,5.14713,6.14524,9.12153,4.80039,1.38676,1.77184,0.193905,0.123913,0.00953275,0.2782,0.312613,0.187213,0.0870648,0.109924,0.0212193,0.0710555,0.226576,0.0400799,0.0143493,1.97623,1.54609,0.0255395,0.0898715,0.0900213,0.00982898,0.663461,0.236179,0.055169,4.21768,0.0986457,0.0617034,0.0660092,0.0821633,0.0874179,0.205787,0.357389,0.0475303,0.494157,0.348799,0.00634743
SCN7A,probable,0.146139458,-0.0003,-0.0005,0.0038,0.500385998,0.500067275,1.93446057,0.069810845,0.0,0.00814536,0.0,0.0,0.017,781.90454,5.53258,1.906167469,1.72e-15,0.86,2.13892,2.49851,2.95057,1.07334,11.3796,1.62999,7.57343,0.716973,0.733096,0.473911,0.0933619,0.0992869,0.412429,0.570171,0.420205,4.08192,0.5036,0.266905,0.750552,1.02036,5.01627,0.056484,0.0298134,11.2106,13.4521,64.289,17.2027,42.8347,4.27856,45.7498,22.1569,12.0113,9.99314,1.40928,0.523984,0.478821,54.4075,4.55576,2.15007,143.223,70.3637,1.83414,1.81284,16.2967,2.4078,2.60688,5.46652,2.46712,3.34309,4.34285,2.72232,18.9538,9.00554,0.0225716
NFE2L2,probable,0.824708164,0.00085,0.0037,0.01265,0.50176507,0.50104493,8.70492532,0.17263389,,,,,,65.31614,1.66331,,0.686008362,0.04,65.5777,87.5422,48.9406,97.3935,94.3354,80.2313,134.191,24.7946,20.2397,26.9287,39.7485,36.3266,21.907,22.7318,21.2269,24.8074,22.9091,23.0434,51.4208,29.8739,67.6809,87.6117,43.8494,87.5379,90.9366,64.9599,51.6012,62.4754,174.265,59.995,90.6966,40.72,17.7418,42.8777,59.3234,24.0384,84.6452,65.8448,29.7704,97.7277,149.682,14.1194,62.6834,67.3578,97.918,103.812,45.154,49.334,66.8025,49.3762,104.598,86.1009,119.895,30.8188
PDE6D,probable,0.705388129,0.0427,-0.0163,0.0164,0.503830624,0.502495282,4.78054103,0.103357975,,,,,,36.22935,1.08568,,0.084496093,0.48,15.818,14.2437,20.2727,21.4549,18.8886,20.242,17.7096,17.9739,19.2063,20.2811,27.8501,27.4684,18.2564,21.6624,18.045,22.1689,19.6693,17.8552,30.0113,21.1478,15.5449,17.0749,30.6975,22.8624,22.5983,18.0079,12.4718,16.0954,12.1213,17.4261,18.6158,7.44917,6.09898,8.7423,12.2367,4.5045,16.3532,11.4539,5.17556,17.2295,14.6049,4.52568,24.56,14.2684,13.9777,14.4282,13.1803,17.4995,10.337,66.9199,15.7099,21.5754,16.7534,7.71075
CHRND,probable,0.369415909,-0.0249,-0.0119,-0.0647,0.514198318,0.500019439,8.91635335,0.180162134,,,,,,107.43573,2.25073,,7.26e-07,-0.4,0.0199625,0.00845543,0.0655095,0.0,0.0113356,0.0168256,0.0,0.080609,0.0732234,0.13776,0.0335564,0.0476015,0.10248,0.104771,0.0418394,0.204885,0.150978,0.129926,0.0654224,0.112687,0.0149798,0.0,0.0113366,0.0318071,0.0,0.00843153,0.006808,0.0,0.0,0.0102779,0.0,0.0476164,0.0201644,0.00694021,0.00413278,0.0,0.0185762,0.152517,48.0918,0.0258043,0.0489558,0.0260153,0.0878035,0.0,0.044826,0.0408211,0.0147193,0.0667503,0.022509,0.616376,0.0155531,0.0,0.0134777,0.0165113
CHRNG,probable,0.250911236,0.0281,0.0002,-0.0353,0.500497079,0.500004379,6.88708432,0.140121038,,,,,,505.40763,4.61314,1.0,1.13e-09,-0.42,0.0474389,0.0278914,0.0224781,0.0,0.0192799,0.0,0.0360546,0.0,0.0121156,0.0169129,0.0236477,0.0411362,0.0162886,0.0,0.012356,0.0140375,0.0171479,0.0107706,0.0112692,0.0,0.0441359,0.0371075,0.0934711,0.0784892,0.0111905,0.0240197,0.0512001,0.0186648,0.0627142,0.018342,0.0280853,0.00848034,0.0,0.0219768,0.0245175,0.024927,0.0460925,0.086665,17.0553,0.0498169,0.051541,0.0230402,0.142751,0.0601007,0.0872693,0.0758961,0.0955601,0.151418,0.0610549,0.171192,0.0516541,0.0297701,0.0655189,0.0398192
NDUFA10,probable,0.24992983,-0.0014,-0.00065,-0.0046,0.500352307,0.500010968,5.63873004,0.116073213,,,,,,1093.05276,6.32741,2.308827503,0.00138794,0.06,36.563,30.7451,46.5858,29.806,30.0531,32.6778,34.199,19.5957,28.7172,25.7615,95.4742,92.4119,40.358,42.6748,22.0888,28.8656,30.9498,21.8889,30.0649,24.2476,36.7506,44.2373,47.7041,37.9552,38.5581,35.6747,39.4873,36.7519,37.9873,37.0027,41.2536,41.4406,50.0937,26.9238,34.4902,21.826,30.2684,31.6927,39.8612,52.4117,46.8059,16.2332,39.3495,33.8766,46.0378,46.5599,34.1247,31.9488,33.6647,39.3852,38.7468,41.1428,38.7841,9.72085
KCNK3,probable,,0.0274,0.0027,0.02405,0.506949796,0.505402002,2.92856602,0.079957142,0.0,0.00156642,0.0,0.00641643,0.005,11.36951,0.41051,45.0,,,4.23221,3.49681,248.278,8.96956,17.011,14.846,6.66233,1.88627,4.90422,2.02043,21.2188,20.3363,7.56164,7.19678,1.05959,7.97607,2.89189,1.13144,1.29606,1.36285,2.97132,0.0649233,0.0314508,6.01913,9.67968,8.65704,5.27853,9.89755,1.28514,8.19911,7.77762,10.9598,0.560941,2.50238,2.46963,0.279457,47.1554,0.500973,0.368533,2.10458,2.14549,16.6972,12.9208,9.18213,0.491731,0.862612,1.77782,1.58644,2.72581,0.812116,7.17164,3.10958,3.98596,0.0223808
XDH,probable,0.492040008,0.0014,0.0016,-0.0004,0.503805654,0.501244439,3.82797749,0.090605551,0.0,0.00518135,0.0,0.0,0.011,1251.61702,6.67765,,1.56e-13,1.29,0.0270215,0.149304,0.0107264,0.0305736,0.012537,0.0,0.189485,0.0,0.00096479,0.0110256,0.0687612,0.107209,0.004958,0.00332825,0.0,0.0108588,0.019373,0.00890956,0.00548912,0.0,0.708574,0.604859,0.00783612,0.078573,0.085751,0.0285538,4.72806,0.0109251,7.61611,0.0125965,0.0736628,0.0106165,0.00904057,0.137871,0.200846,26.0548,0.158228,3.62721,0.0776557,0.0186871,0.010715,0.233226,1.85969,1.74861,1.42563,1.8732,12.4488,0.00953319,0.144378,0.215415,0.361861,0.0181546,1.29319,0.0
CD80,probable,0.132359073,0.00095,-0.0012,-0.001,0.514806636,0.509626004,5.82655783,0.12056353,0.0,0.0,0.0020202,0.000195733,0.0,78.41717,1.86871,,0.255224581,0.62,0.199419,0.229574,0.165819,0.505089,0.393439,0.138065,0.100082,0.0249922,0.0130489,0.0257992,0.0414612,0.0483975,0.0169526,0.0127034,0.0204602,0.0298955,0.0200911,0.0200957,0.123106,0.0444764,0.188147,0.0,74.2731,0.10019,0.192778,0.0907369,0.199356,0.113427,0.119011,0.113054,0.0720831,0.0755736,0.0379345,0.0809071,0.263469,0.110068,3.76949,0.238026,0.0390024,0.193629,0.0669226,0.148028,0.150833,0.172354,0.0793275,0.0689642,0.774383,3.30099,0.111822,0.207522,0.815367,0.173784,0.117801,0.143977
CD86,probable,0.537654281,0.0023,0.00065,0.00685,0.514812998,0.50963014,4.89194958,0.104993055,0.25,0.0124601,0.666667,0.0292947,0.026,1818.59328,7.86446,,0.962700436,0.71,4.46547,5.27869,3.07599,5.47932,5.02347,2.39931,2.21731,1.27455,0.743359,1.36442,0.416932,0.217371,0.447879,0.791477,1.41408,2.12104,0.997231,0.882057,7.24871,2.69091,2.30644,0.0,49.0947,0.911731,2.15418,2.18079,2.54761,1.47061,1.12362,1.4252,2.15654,0.923454,0.375817,0.596743,1.0428,0.525548,11.9479,1.80309,0.178366,5.01629,0.995268,0.393995,1.33988,1.88505,1.35997,1.19011,4.92771,16.3398,1.17816,1.66016,1.33817,1.21942,1.22004,11.2185
PPARG,probable,0.856568098,0.0053,0.0153,0.0048,0.96018788,0.694039742,6.54647028,0.132401129,0.666667,0.010989,0.375,0.00463883,0.006,580.36578,4.88414,8.130435227,0.668218174,-0.31,111.145,100.821,2.81662,4.4123,11.6175,4.44729,15.3118,1.26742,1.83532,0.962483,2.77393,2.4248,1.8335,2.17504,1.34371,1.05849,1.54653,0.712427,1.47292,0.827065,71.2587,20.4223,0.309642,14.1074,8.17698,5.91594,21.578,3.98504,5.03297,3.61516,7.89623,5.21659,4.71655,7.85204,8.14741,3.55026,19.4561,4.96582,2.09687,13.7922,17.473,0.8927,0.456269,5.36489,4.71791,6.02375,9.23883,11.0259,10.4628,7.02336,18.5109,10.7558,9.38434,1.7768
AGTR1,probable,0.733372629,-0.0109,0.0029,-0.0048,1.0,1.0,3.81588039,0.090887843,0.0,0.00188088,0.0,0.0,0.0,49.07123,1.36931,,0.007276251,0.11,70.2416,34.3293,33.7001,5.44517,8.73569,13.5748,15.3631,0.120955,0.0914243,0.141919,0.210304,0.407885,0.123873,0.0924332,0.145367,0.651791,0.137193,0.122864,0.201815,0.841574,39.0029,5.57345,0.0268202,3.56676,4.77866,23.6173,7.60385,10.844,1.15921,8.85912,11.009,5.86576,1.41271,5.55385,5.07021,27.971,12.9574,3.91973,5.05188,12.3743,2.65329,1.42311,1.38793,4.74077,6.79068,14.4012,2.99437,5.36933,2.19739,2.31666,18.1282,5.50257,4.89984,0.027845
SCN5A,probable,0.710956991,0.0119,-0.0058,-0.0001,0.511271494,0.506067929,12.6500977,0.277357892,,,,,,1128.17048,6.40726,1.540433982,0.995747527,-1.88,0.248842,0.219832,0.0996036,1.85605,0.448653,0.812062,0.855899,0.331083,0.29543,0.197507,0.16545,0.190044,0.639016,0.498528,0.102659,0.758485,0.219946,0.151946,0.0733927,0.0870519,0.463938,0.0979632,0.031085,5.34773,4.11862,0.763061,0.369949,0.325361,0.137934,0.383693,0.425291,36.1311,35.1075,0.0446342,0.0909832,0.0166013,0.15511,0.153104,0.472394,2.92132,1.52694,0.0442153,0.461995,0.987094,0.266881,0.27673,0.290489,0.1702,0.207828,0.736711,0.401903,0.872472,1.82716,0.109965
SCN10A,probable,0.519814193,0.00115,0.01725,0.03035,0.508875066,0.505853016,3.97098282,0.092857367,0.0,0.0,0.0,0.0,0.003,1695.64989,7.59207,,6.14e-26,-1.32,0.0,0.0,0.0,0.0608798,0.0223175,0.0173548,0.0,0.0,0.0,0.0,0.0,0.0,0.00968081,0.0103378,0.0,0.0,0.0,0.0,0.00513898,0.0,0.0,0.0,0.0,0.0,0.0166988,0.0,0.0,0.0,0.0,0.0,0.0,0.0666701,0.0440886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131783,0.0,0.458663,0.0,0.0,0.0,0.0
SCN11A,probable,0.233205885,-0.0003,0.003,0.00105,0.505078921,0.500920794,3.98421268,0.093518256,,,,,,421.59129,4.28776,,2.52e-19,-1.82,0.649094,0.566076,0.155336,0.129916,0.206121,0.143784,0.563052,0.367903,0.282956,0.437131,0.208997,0.280293,0.37442,0.306867,0.26184,0.360142,0.489588,0.32589,0.469138,0.285013,0.576811,0.0402398,0.0890363,0.154232,0.161163,1.06447,0.609421,0.358664,0.0619711,0.397862,0.178098,0.0466061,0.0266712,0.179025,0.446237,0.117484,0.179682,0.119063,0.0334723,0.752481,0.179751,0.0720892,0.479879,0.19894,0.253841,0.206409,0.579578,3.25035,0.126761,2.99682,0.336369,0.141431,0.158663,0.00879903
IMPDH2,probable,0.700911403,-0.0869,-0.0653,-0.1637,0.504153735,0.500129516,8.8467776,0.178591962,,,,,,20.66552,0.70197,1.0,0.001353166,-0.65,199.354,178.67,121.755,134.548,142.192,151.34,226.554,39.9404,40.3872,41.2406,78.5587,76.593,50.0043,49.9532,34.6759,51.7787,46.3722,34.9394,78.7677,44.6787,214.087,469.724,387.597,363.867,400.238,173.225,147.446,144.829,238.601,135.981,297.842,60.6762,40.0499,57.3844,91.1606,39.4339,163.575,140.509,181.669,224.063,678.81,206.471,132.306,194.232,286.013,291.181,124.574,122.143,122.899,89.2369,172.979,317.298,273.322,36.7915
TLR9,probable,0.432222635,0.0016,0.0081,-0.0104,0.0,0.0,13.61371228,0.304552129,0.0,0.0,0.0,0.0,0.0,66.05356,1.6744,,0.000525226,-1.61,1.19122,1.12847,0.464686,2.17223,1.50359,1.60384,1.98438,0.433873,0.540875,0.685494,5.23954,5.96388,0.890327,0.685043,0.505059,0.664781,0.745349,0.555289,0.800682,0.477628,1.02325,0.192263,13.0983,2.66467,3.61021,1.77816,1.31763,1.71101,0.652663,1.49439,2.47448,0.394384,0.328188,0.400911,0.46631,0.297371,1.47011,0.947868,1.12831,2.18533,3.34445,0.136467,0.780796,1.62534,0.722227,0.641323,3.07926,8.32812,0.636497,1.29295,1.49312,2.37467,1.79825,6.30373
